h1,h2,h3,h4,h5,h6,h7,label
2.7279369516795997,6.026357245272453,8.42996270591145,9.065212742031518,-9.99999999966195,-9.998507897602954,-9.999999994532853,8
2.78678375902969,6.886732564225316,8.42655844941935,9.199342040467277,9.999999999354493,-9.999930117698684,-9.99999999684889,8
2.608170085037045,5.4840191395108,8.305178588015192,9.09512376986899,-9.999999996836682,-9.998200299557395,9.999999995327576,8
2.566757377007813,5.713833538615232,7.646516170692985,8.183633654223364,9.999999698973497,9.970109339407843,-9.999999847704657,9
2.67740759335884,6.696642152731527,8.203578985476787,8.944408887421117,-9.999999997319106,9.99999392443364,-9.999999988947186,9
2.704903914817494,6.1345163945399195,8.344089059741894,8.857150538216619,9.999999989791787,9.996316768263915,-9.999999991347869,9
2.6110792271982013,6.265912029825588,7.956997455905265,8.616968351316972,9.99999999767541,-9.995929191887832,-9.999999949434176,9
2.640608428355509,6.549854381463577,8.083423715483528,8.991661503453884,-9.99999999471654,-9.998763914871974,-9.999999990430348,9
2.5813757998944795,5.803562415350535,8.136506333946613,8.925261890817145,9.999999995541044,9.998632594506683,-9.99999998755077,9
2.7132005057858892,6.897709023926201,8.25328684911698,8.999110883368148,-9.999999997778263,-9.998911174510523,-9.999999991577251,9
2.614089253282422,6.097901099979828,7.968106762176275,8.6275430762065,9.999999983122356,9.995548582638296,-9.99999995495729,9
2.4193298727782446,5.015106911584082,7.8110326420888505,8.5443277404258,9.99999998106968,9.991958532389875,9.99999992450797,10
2.4647598965637423,5.093661334001588,7.973174255848602,8.634364175947226,9.999999977053326,9.986812030415907,9.99999995937697,10
2.4292217551191957,5.12573357090844,7.691633726260328,8.560750698577637,-9.999999946924564,-9.985032919116108,9.999999934553617,10
2.5088052580593176,5.278646182489073,7.951968848411886,8.742724078116836,-9.999999998667366,9.999687862926667,9.99999996776475,10
2.407811831716078,4.958243776444345,7.8321844982488455,8.707717507557632,-9.999999963191947,-9.979704086393513,9.999999979517273,10
2.421595375879346,4.952784820455776,7.900761876049427,8.697066738378139,-9.999999990757628,-9.99206263347451,9.99999996063102,10
2.4717295962076222,5.141360470867609,7.781934871068975,8.642575730725504,-9.999999953777728,-9.976868804857013,-9.999999967432176,10
2.4427984093808996,4.96885691738557,8.128159088127957,8.99425159897877,-9.99999999000754,-9.987207416268342,-9.999999997614777,10
2.4380023099861345,5.213969449659126,7.65060051821245,8.519673893155648,-9.999999897652033,-9.97265173429898,-9.999999999815017,11
2.4139318131606418,5.069674185516404,7.572006841185025,8.475800842949413,-9.99999988561059,-9.966573098157294,9.999999936022947,11
2.4009729621484555,5.004881943547522,7.421018767869263,8.281236646430337,-9.999999859509323,-9.952364450983575,-9.999999722928475,11
2.65257676635938,5.679181175597026,8.216565894582867,9.013269651137273,-9.999999992592649,-9.995537142104848,9.999999995607014,11
2.4703810939114472,5.805413535971834,7.614802142456618,8.46846699872536,-9.999999906331086,-9.982682493776968,-9.999999912707082,11
2.4249980880079005,5.399347319957941,7.639266783979365,8.446378676730404,-9.99999990191083,-9.970887635649097,-9.99999990777258,11
2.503463792004837,5.537565920024009,7.955538195752155,8.652369448059634,-9.999999956003826,-9.992229426695365,9.999999992548263,11
2.4117703265928445,5.214396038889674,7.566308432250543,8.408895996115326,-9.999999856335812,-9.970377950468539,9.99999991421685,11
2.64102126336902,6.1012045587885755,8.25495714666394,9.221362809759775,-9.999999997224364,-9.998077599408317,9.999999997715362,12
2.625909479646723,5.977166300913795,8.384004961775,9.293800499913011,-9.99999999856261,-9.998195293244137,9.999999998235966,12
2.684131305780902,6.3513079939228625,8.471832589600902,9.477455852446726,-9.999999999300806,-9.99932961841522,9.999999999458653,12
2.7467765673961386,5.9948976091843695,9.084209982202495,9.836686358701517,9.99999999999535,-9.999813082076498,9.999999999964263,12
2.6728564949193747,6.143435500700473,8.399227588591636,9.413739422174105,-9.999999998786123,-9.998949699283326,9.999999999513312,12
2.6329987295425163,5.89071354621859,8.335227852658578,9.307206678645928,-9.999999998064794,-9.998077129886132,9.999999998804652,12
2.6124287647445903,6.022622395289202,8.372176826476956,9.55048738420193,-9.999999999825338,-9.999242653299909,9.99999999933891,12
2.658606216539636,6.133885543044447,8.44771752549305,9.589754108040845,-9.999999999594227,-9.999725848245316,-9.999999999701185,12
2.6297971121610972,5.77063865142718,8.562386686619629,8.943725162822025,9.999999998835547,-9.999647799956618,9.999999992626392,13
2.615951442069137,5.815389126978102,8.485091361649124,8.924405028119418,9.999999996109109,-9.999608746631763,9.999999992101577,13
2.523381246194746,5.807843181603119,8.240719288336559,8.796533538973796,-9.999999982373904,-9.992587090289453,9.99999999314965,13
2.5558912036246695,5.718917700553997,8.33257214697991,8.759149330839806,9.99999999398699,-9.998429989431964,9.99999998147439,13
2.58928071427083,5.716726538759799,8.398693273363499,9.013054897271594,-9.999999994178912,-9.995856251651828,9.999999996187915,13
2.5147150576027175,5.371860782927474,8.396784267224092,8.77150611165805,9.999999989483895,9.995534508467333,9.999999986316942,13
2.683945687269704,6.234652414992614,8.767723942175287,9.006714537583205,9.999999998034431,9.999658543303223,9.999999995861907,13
2.6526783518167387,5.920597249759616,9.118672464284689,9.164439804997944,9.999999999748757,9.999648209997623,9.99999999844121,13
2.6960520485882484,5.863233615657913,9.059854650237073,9.312754215111994,9.999999999091447,9.999925450564142,9.999999999875108,14
2.701068853267177,5.841971329417382,9.330744645682266,9.156325121058945,9.999999998792262,9.998232066466544,9.999999999861393,14
2.678310291850645,5.704708062348086,9.091674432417824,9.123667436914111,9.999999998074665,9.997365490055136,9.999999999918769,14
2.6442947177276936,5.645092955739973,8.806065814401348,8.961905006288527,9.99999999508001,9.99735662706817,9.999999998355968,14
2.68626745353036,5.7496294372642405,8.958173445950882,9.429899246937246,9.999999999744167,-9.999586630908107,9.999999999440591,14
2.827819814394052,6.299576496846673,9.401662668280762,9.572948874024805,9.999999999887205,9.999901259642595,9.999999999883867,14
2.727455720984415,5.917050810306988,9.067378124529146,9.259082542894173,9.999999998917032,9.999653766866818,9.999999999635117,14
2.756319654508518,5.921080742453362,9.160191220736207,9.574484228761074,9.999999999885722,-9.999733186120405,9.999999999804208,14
2.699081853658762,5.928586237373965,9.031352058881739,9.17213487219634,9.999999998326373,9.999437532628178,9.99999999962341,15
2.6613251312611883,5.836898990531473,9.042063105185004,9.205414565218009,9.999999999449827,-9.999238130273838,9.999999998629468,15
2.669720418942327,5.882630742725688,9.241276405165767,9.172152868296537,9.999999999135277,9.999418092021186,9.999999999035104,15
2.6104471457470297,5.658251849580435,8.63585766071094,8.764381492925548,9.999999990666602,9.99655872230795,9.999999990489558,15
2.6977985442273056,6.044595117770382,8.90315376451548,9.166251654824494,9.999999998114996,9.999811178208924,9.999999999150994,15
2.7447036764320787,6.060226505059278,9.335687842914355,9.255189414301375,9.999999999240657,9.99988725221285,9.999999999737833,15
2.700544047994892,5.884342218296898,9.383240772804697,9.17100244495961,9.999999999082993,9.998194369047662,9.999999999469539,15
2.6608643231483216,5.735934415909343,9.105935695037255,9.065750683648082,9.999999997623418,9.997858953330114,-9.999999999981819,15
2.8524476320330745,7.356538514284778,8.732535746546,9.75597937773294,9.999999999910584,9.999937542016559,-9.999999999921505,16
2.8512091223399043,7.07660661387589,8.549613608154184,9.501462489345386,-9.999999999586347,-9.999810813818861,-9.999999999416824,16
2.871932599880211,8.091311439576382,8.771159204183396,9.675751144438843,-9.99999999987187,9.999966016141164,-9.999999999842919,16
2.8695969010928186,6.780886667142905,8.925340905662503,9.761344784677958,-9.999999999967976,9.999872805746763,9.99999999991613,16
2.8401304724295255,6.804764478308736,8.594092514284323,9.461960345264979,9.999999999175408,9.999712075714077,9.999999999993372,16
2.854256189332794,8.177261128080437,8.624577127287179,9.603237838622848,9.999999999725397,9.999961869766326,-9.99999999974043,16
2.8210025257843405,6.956704917994675,8.541374675221084,9.44787703420393,9.99999999937528,9.999665488423807,-9.999999999297499,16
2.873484368792537,8.17715651161141,8.860515499192237,9.70549191050814,9.999999999927338,9.999968899623648,-9.999999999870594,16
2.8341071158923294,7.344820507795813,8.628100415802695,9.402586740318828,-9.999999999441505,-9.999826541346307,-9.999999999112301,17
2.848423726973059,8.259708218320469,8.975421720050328,9.653056888011868,9.999999999867287,-9.99998462330879,-9.999999999875703,17
2.828892016577748,7.557852762325469,8.788757520547932,9.546972943076767,9.99999999993766,-9.999946465467293,-9.999999999581778,17
2.7621234673496824,6.383100073586683,8.762319185478555,9.443300122212108,-9.999999999408331,9.99949559331324,9.99999999956199,17
2.7677462686432093,7.409817156236919,8.444817256775314,9.580765852799264,-9.999999999878876,9.99986141106714,-9.999999999482142,17
2.8307167598451755,7.053376368284117,8.58814380360374,9.34132213018259,9.999999998998218,9.999587975829348,-9.999999998949903,17
2.7810236965751725,6.668487608814623,8.562208057047323,9.67785077436251,-9.999999999834113,9.999816680755108,9.999999999803272,17
2.8056070436943283,6.687956895223911,8.655659504679964,9.5815756178761,-9.999999999981643,9.999685552828943,9.999999999588814,17
2.7586519934327103,6.385996713241507,8.932967284692474,9.898654383585397,9.99999999999716,-9.99992696714831,-9.999999999981098,18
2.791045741211923,6.523569745383486,9.294526865857001,9.707598753481555,9.999999999922784,9.999997893114271,9.999999999970806,18
2.7280943094720933,6.022084885168693,9.312569114069857,9.71507161951792,9.999999999926857,-9.999858642003977,-9.999999999978392,18
2.7670194311940177,6.658604352111442,8.912585185395212,9.546305104427764,9.999999999777234,-9.999811271700542,-9.999999999712164,18
2.747134043432115,6.160494373660825,9.058796471031426,9.651526241658345,9.999999999864482,-9.999772779592686,-9.999999999905999,18
2.675715859073863,5.90605446844664,9.017399149477793,9.677255894484071,9.999999999897945,-9.999591424577202,-9.999999999893497,18
2.633178686112838,5.916123049548022,8.691058118548074,9.19885296685991,9.999999997753182,9.999527653642101,9.999999999313355,18
2.708971081615172,6.06347175795206,8.942591465437433,9.589279251431583,9.99999999976689,-9.999720284069387,-9.999999999850512,18
2.60893889294496,5.5857990484732865,8.719140493340802,8.993729270240394,9.999999995245192,9.997367345190527,-9.999999998130775,19
2.6130470418979597,5.63299757969976,9.151235266687404,8.86218794542132,9.999999995573404,9.993690565323888,9.999999997998339,19
2.7327655695107818,6.047202273219935,9.52749342313989,9.921212140056953,-9.999999999995858,-9.999920839925066,-9.999999999996527,19
2.637011370107255,5.829082451916226,9.2062608799737,9.952599246272884,9.99999999999872,9.999958002137989,9.999999999996332,19
2.591227619013975,5.90839265890903,8.308480552916416,9.447309798737974,-9.999999998777772,-9.998907182291546,-9.999999999780808,19
2.671364983013508,5.882720992225997,9.18867208867676,9.746339156217347,9.999999999986667,-9.999695924720205,-9.999999999929434,19
2.572676860018988,5.538661794071449,9.251771618882396,9.292979311323109,9.999999999240087,9.997047786692654,-9.999999999866773,19
2.594242213706314,5.537829919150665,8.893949129193103,9.104572363244301,9.999999997324467,9.997995082820832,9.999999999922705,19
2.7212992521223245,6.469271968656072,8.959809873687202,9.273169689214146,-9.999999999837742,9.999668536777406,9.999999998774621,20
2.676327744884633,6.625146037521163,8.668110879316906,9.35141458334792,9.999999999132339,9.999354199221228,9.999999999085677,20
2.6374182277468337,6.323746812709205,8.545781144694734,9.017546938302614,-9.99999999562865,-9.99743589955351,-9.999999996274498,20
2.722089942016529,5.9566652750425035,8.991782472607575,9.200882420830029,9.999999999701213,9.998801980371866,9.999999998423029,20
2.74492349918545,6.774358386991791,9.453113136058231,9.256080981070427,-9.999999999794618,9.999936999086716,9.999999999363903,20
2.7024044006729846,6.330766846138847,9.205653198030054,9.12847441957419,-9.999999999469816,9.999537108283446,9.999999998466517,20
2.673182898321573,6.962387427696347,8.641800083138348,9.094306328862922,-9.9999999963466,-9.999072868963244,-9.999999998971463,20
2.741952906306852,6.7293298282755645,8.98824113090633,9.159104159711342,-9.999999998532564,-9.999433657934642,9.999999998775607,20
2.6579082417320445,6.560470193954222,8.62952264807758,8.978532979995395,9.999999998025942,-9.999715320496765,9.999999994297935,21
2.627612262703414,6.488154997844086,8.710172814178165,9.098729569315857,9.999999999945045,-9.998695328399583,9.999999996566538,21
2.668658951035779,6.446188716146315,8.688104976226061,9.223548182973834,9.999999999057929,9.99986030970158,9.999999998090255,21
2.672701951028204,7.147255671164948,8.75926539358784,9.048686691583146,-9.999999997197634,-9.999454209122606,-9.999999997236937,21
2.659507690719616,6.713382774245449,8.667533242025902,9.125493086758246,-9.99999999695711,-9.999126361722421,-9.999999998854046,21
2.7484440910667147,7.119104516345018,8.914300201511097,9.330802923899801,-9.999999999077565,-9.9996647941676,9.99999999956355,21
2.6263644044882035,6.287296215687178,8.705668087218255,9.094823493025213,-9.999999997757238,9.999764582536573,9.999999997304705,21
2.659807460094156,7.199567119296162,9.046584051451072,8.985684118975435,-9.99999999687795,9.999858129370748,9.999999998418392,21
2.596706422566695,6.343400683843119,9.28694136321754,9.699755005935737,-9.999999999913726,-9.999713478354694,-9.999999999981904,22
2.6364713430307285,6.606723129106483,9.146462350029863,9.144188125049142,9.999999998846139,9.999323580762638,-9.99999999881933,22
2.6216500301140964,6.491878283531217,9.542341977551464,9.22253798470309,9.999999999630361,-9.999454565447744,-9.999999999451012,22
2.6230443126705345,6.552354216715573,9.062157057716437,9.25556465118097,9.999999999454197,9.998954824437662,9.999999998967622,22
2.6425832983161275,6.68179235661018,9.800250990552566,9.92193478768596,9.999999999998517,9.999961011305222,-9.999999999997508,22
2.6545891650029434,6.582664959870576,9.657752171624805,9.82347819362196,9.999999999995243,-9.999888755904887,-9.999999999983794,22
2.6354467717768233,7.051983468091334,8.990911246523922,9.839180836926262,-9.999999999997732,-9.999943890615,-9.999999999960519,22
2.6551592734210936,7.094478417703621,9.150021353155077,9.69264063775628,9.999999999925524,-9.999901574089742,-9.999999999916577,22
2.6323494218065764,5.998823771802779,8.662632501875594,8.822471677699413,9.999999991447769,9.994072212829645,-9.999999994052294,23
2.6073396614771247,5.787937807610733,8.330935359104632,8.69189979311751,9.999999976859359,9.990613770394642,-9.999999990697738,23
2.5820885767103596,7.035750635583889,8.532299170918744,8.791079043030969,9.999999994951933,9.999342117242035,-9.999999987290941,23
2.590507081719153,5.852472993603868,8.364487061825812,8.757576657397369,9.999999983985878,9.991607510289878,-9.999999990024403,23
2.52346054163807,6.2339962214392,8.180552652801609,8.643777235345446,9.999999971503506,9.993753871746643,-9.999999978971664,23
2.5499215566306908,5.9489232824539595,8.167599912375396,8.683337837645752,9.9999999871945,9.996831627202274,-9.999999971596123,23
2.6061948222897517,5.837428619636559,8.471434176620727,8.850826846652996,9.999999991753892,9.994068421924423,-9.999999991578848,23
2.66785392174092,5.926808232229354,8.55335344440536,8.849038754554563,9.999999989946152,9.994928036627499,-9.999999996158738,23
2.578074864276612,5.536996182813211,8.032454253005746,8.754076441668937,9.999999979172888,9.99948965030747,-9.999999981009658,24
2.7090519775448025,5.82524342540421,8.5536105523628,9.028814544829507,9.99999999515233,9.998822521951451,-9.999999997514204,24
2.6738703784789988,5.698396118712182,8.508694525048565,9.133745624194459,9.99999999701577,-9.999587909860711,-9.999999997638495,24
2.5988997297592276,5.545144509531486,8.037486777553886,8.618984968367162,9.999999962789264,9.993002541033384,-9.999999973362156,24
2.6613789082628654,5.763557526067394,8.217368683216746,8.866103195683726,9.99999999101212,9.99983300054201,-9.999999987967959,24
2.639157034828537,5.498601691833775,8.370365652880338,8.573200391337204,9.999999963936054,9.985140437467944,-9.999999994107089,24
2.640407997052585,5.536154834911408,8.309735266289517,8.546080798625958,9.999999957934648,9.985886488388076,-9.99999998994078,24
2.654144062609873,5.493616952031851,8.718556933866529,8.9338507174223,9.99999999361624,9.994126099770398,-9.999999999313353,24
2.433324897315457,5.6127440916307165,8.64978362938734,8.626539870081805,-9.99999997844579,-9.984920624287186,9.999999998227398,25
2.5030755379504943,5.882179246728234,8.889904533733617,8.80297680468255,-9.99999999412601,-9.992908116970876,-9.99999999389284,25
2.4849074081948865,6.464525720811325,9.785360453860642,8.649186258433684,-9.999999996575266,9.998800813284909,9.999999999631887,25
2.5178122613654397,6.4820644876284,9.007406809298525,8.607104821121343,-9.99999998625389,-9.999731939681809,9.999999994247775,25
2.55788398603434,7.405274802200501,9.04475368353894,8.858022262335217,-9.999999997252722,-9.999266965461077,-9.999999995032274,25
2.51990326665292,6.5855557747399605,8.545213773727948,8.797476012464688,-9.999999987570284,-9.99863651272687,9.99999999570042,25
2.59413265831494,6.303253327426239,9.08854824179521,9.124119373318466,-9.999999998125045,-9.998670008722435,-9.999999999536096,25
2.5332932712308374,6.2299654866928424,9.586816938011742,9.20146408843624,9.999999999334381,-9.998253909079141,-9.999999999983002,25
2.800871219743364,6.048468807090598,9.041168440529658,9.786773741047567,9.999999999951923,9.999801078867886,9.999999999960275,26
2.867312245030138,6.19762901624064,8.895460597354054,9.542738432476057,9.999999999974381,-9.999936866104202,9.999999999621892,26
2.831074579505694,6.132770865357497,9.067971944111214,9.690383542725733,9.999999999919815,9.999750145274081,9.99999999990208,26
2.8244598669224614,6.524627475639294,8.94354612443701,9.70961169504286,-9.999999999932493,-9.999909887077749,9.999999999888978,26
2.8331383846676577,6.340918834929194,8.820592214731185,9.606933111071097,-9.999999999967505,-9.999931943617945,9.999999999710388,26
2.8100833897288653,6.134384962141163,8.847521570830098,9.58769123405657,9.999999999933276,9.999817052830075,9.999999999692493,26
2.814778349458691,5.9843673780914255,9.067705487180422,9.770450572493369,9.999999999983064,9.999924081849047,9.999999999932706,26
2.9382143286549733,6.398147859391777,9.450831763134108,9.89267468433412,9.999999999995099,9.999976975404591,9.999999999990967,26
2.5887055703560975,5.474788903130255,8.169968153453253,8.349329712305328,9.999999898888419,9.970263799262785,9.999999983015295,27
2.7214048305572174,5.82167752869785,8.804840293471896,8.98777760842213,9.999999995416529,9.995382212750012,9.999999998928407,27
2.6630414262739976,5.602108877624437,8.336914981938213,8.751618473447422,9.999999982241837,9.991241151379404,9.9999999909756,27
2.7448886334234364,5.961738295585422,8.56222933139655,8.906562334969623,9.999999992026618,9.99532739818562,9.999999996804874,27
2.7271704068770415,6.043809923780201,8.757418152348613,9.225723909000864,9.999999998564125,9.998572671191967,9.999999998695737,27
2.6993227703276435,5.735238839518404,8.67544107561694,9.12232278224116,9.999999996987176,9.996549180319521,9.999999998750779,27
2.703626443159725,5.803708163763382,8.568863652160408,9.008385706105804,9.999999995134319,9.99679090376367,9.999999996865418,27
2.784166731951781,5.8258215671392115,9.232989967010985,9.463750645142358,9.99999999966838,9.998986164608018,9.999999999850129,27
2.6218117332714215,5.71572664600091,8.64427384913019,9.095992076181611,9.999999997811923,9.996353071439573,-9.999999996943409,28
2.688444575309043,7.12385663482095,8.79718171585053,9.826773325952772,9.999999999966242,9.999998504525733,-9.999999999953298,28
2.587315987726114,6.617776951257866,8.761551235277006,9.405737699802824,-9.999999999221453,9.999954233794684,-9.99999999959133,28
2.564529093772185,6.092369547074721,8.144146422106468,9.452828838258203,9.999999998573553,9.999016677877226,-9.999999999662537,28
2.5538722288409486,6.245717833716354,8.16330857785188,9.243417202350109,9.999999998752891,9.999262876594438,-9.999999996568897,28
2.636140349447461,6.724744737479978,8.335787736483109,9.200300896937446,-9.999999998052038,-9.99919397432819,9.999999997013006,28
2.6679837364833716,8.632938879055576,8.52723481531999,9.39788543770348,-9.999999999061526,-9.999938779417826,9.999999999237383,28
2.625131905973275,6.080263896517373,8.54526861104451,9.200370145962413,9.999999997920686,9.998130535705563,-9.999999998152107,28
2.5956698990933913,5.295842892112782,8.108540527129193,8.304708124924852,9.999999871111914,9.954989261272377,-9.999999996511828,1
2.508550463157236,5.076814126282105,7.9359459066720035,8.072586411921726,9.999999644119395,9.90601819261776,-9.999999999815309,1
2.6590672006115006,5.457993010150125,8.190168345206747,8.44800519379645,9.999999929427904,9.973360511526922,9.999999998265052,1
2.6587659685373524,5.47286412712869,8.125581646982946,8.3390599702843,9.999999888105588,9.965801394009405,9.999999995858582,1
2.605279823581608,5.338847898684334,8.031462245176717,8.222549750951535,9.999999813075211,9.948931244580752,-9.999999977054493,1
2.6965016087403617,5.551068694263776,8.252740992859046,8.438296559114045,9.99999993237074,9.974995986683904,-9.99999999384453,1
2.542788716938783,5.1912205575466075,7.9689875299093,8.201203761464656,9.999999782054202,9.936639439248346,-9.999999987897674,1
2.5835700313224494,5.285275795250288,8.060628444083333,8.281294686911616,9.999999851956813,9.95213481585559,-9.999999997585189,1
